"","gene_id","WTn_1_WTn_2_WTn_3_0","WTn_1_WTn_2_WTn_3_1","WTn_1_WTn_2_WTn_3_2","WT6h_1_WT6h_2_WT6h_3_0","WT6h_1_WT6h_2_WT6h_3_1","WT6h_1_WT6h_2_WT6h_3_2","KOn_1_KOn_2_KOn_3_0","KOn_1_KOn_2_KOn_3_1","KOn_1_KOn_2_KOn_3_2","KO6h_1_KO6h_2_KO6h_3_0","KO6h_1_KO6h_2_KO6h_3_1","KO6h_1_KO6h_2_KO6h_3_2","gene_short_name"
"6392","XLOC_006392",81.5518,85.4412,81.8505,97.991,91.1043,82.8118,84.001,77.7135,74.7928,97.3231,95.4333,95.4177,"Tm9sf2"
"6393","XLOC_006393",2.45105,2.33311,2.11795,0.912408,0.739407,0.671427,1.72753,2.20372,1.66797,0.60037,0.743418,0.95148,"Clybl"
"6394","XLOC_006394",0,0,0,0,0,0,0,0,0.0325657,0,0,0,"Zic2"
"6395","XLOC_006395",7.1583,6.73748,6.89293,5.50533,4.74026,4.57804,7.30433,7.60562,6.22143,5.26732,5.49816,6.22415,"Pcca"
"6396","XLOC_006396",0,0,0,0.0956781,0.217039,0.203416,0,0,0,0.25767,0.218654,0.123855,"AA536875"
"6397","XLOC_006397",0,0,0,0,0,0,0,0,0,0,0,0,"Itgbl1"
"6398","XLOC_006398",0,0,0,0,0,0,0,0,0,0,0,0,"1700024B18Rik"
"6399","XLOC_006399",0,0,0,0,0,0,0,0,0,0,0,0,"Gm3500"
"6400","XLOC_006400",0,0,0,0,0,0,0,0,0,0,0,0,"Gm3383"
"6401","XLOC_006401",0,0,0,0,0,0,0,0,0,0,0,0,"Gm3500"
"6402","XLOC_006402",0,0,0,0,0,0,0,0,0,0,0,0,"Gm3383"
"6403","XLOC_006403",0,0,0,0.0604504,0,0.0364279,0,0,0,0.0316079,0,0,"Gm10406"
"6404","XLOC_006404",0,0,0,0.0280332,0,0,0,0,0,0,0,0,"Gm3696"
"6405","XLOC_006405",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5797"
"6406","XLOC_006406",0,0.119989,0.130826,1.57391,1.67911,2.06408,0.210999,0.113098,0.0456268,3.29592,3.6263,3.72296,"Dnase1l3"
"6407","XLOC_006407",21.866,20.5618,20.5695,24.6336,22.6905,27.6279,25.0278,22.5663,21.0725,22.0527,24.7125,26.5579,"Pdhb"
"6408","XLOC_006408",0,0,0,0,0,0,0,0,0,0,0,0,"Acox2"
"6409","XLOC_006409",0,0,0,0,0,0,0,0,0,0,0,0,"Fam107a"
"6410","XLOC_006410",0,0,0,0,0,0,0,0,0,0,0,0,"Oit1"
"6411","XLOC_006411",0,0,0,0,0,0,0,0,0,0,0,0.0236423,"4930452B06Rik"
"6412","XLOC_006412",0.422496,0.415721,0.49638,0.285102,0.305089,0.384366,0.452694,0.398225,0.409085,0.579907,0.606063,0.851876,"Fhit"
"6413","XLOC_006413",0,0,0,0,0,0,0.0159932,0,0,0,0,0,"Fezf2"
"6414","XLOC_006414",0,0.00955445,0.00733213,0.0342988,0.0123159,0.0507758,0,0.0126933,0.021852,0.0354548,0.0363237,0.0256671,"Cadps"
"6415","XLOC_006415",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5087"
"6416","XLOC_006416",11.0946,14.0239,14.3428,13.2183,12.0081,10.8054,12.4272,12.9125,12.9335,12.0875,13.9153,12.5588,"Thoc7"
"6417","XLOC_006417",28.6164,27.9769,26.8384,56.827,57.8435,54.7886,27.298,27.9712,27.008,54.3468,57.2967,57.2267,"Psmd6"
"6418","XLOC_006418",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr720"
"6419","XLOC_006419",0,0,0,0,0,0,0,0.025921,0,0,0,0,"Lrrc3b"
"6420","XLOC_006420",6.98758,7.90269,7.24195,5.29795,6.1717,6.47725,6.47944,7.86239,7.19167,6.28737,5.79064,6.60562,"Oxsm"
"6421","XLOC_006421",0.0220865,0.0744965,0.0189296,0.0290129,0,0,0.0344775,0.0508759,0,0,0,0,"Rarb"
"6422","XLOC_006422",15.5607,15.4918,16.9624,10.6892,9.60695,9.51124,13.6481,12.8202,14.0189,7.82149,5.57823,5.68337,"Nr1d2"
"6423","XLOC_006423",166.158,165.901,160.204,206.405,214.576,258.099,183.221,182.906,161.311,214.288,220.507,237.998,"Rpl15"
"6424","XLOC_006424",15.1177,19.2505,18.6945,156.822,136.451,122.43,17.6405,16.9757,18.5597,155.483,135.898,127.328,"Ube2e1"
"6425","XLOC_006425",1.48397,1.69014,2.04194,12.1973,11.4476,6.87338,0.970688,1.79057,2.37283,10.0246,6.86582,11.8667,"Ube2e2"
"6426","XLOC_006426",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5458"
"6427","XLOC_006427",42.7909,54.4114,49.5028,118.814,112.902,116.149,58.5515,56.643,55.4245,130.224,131.031,137.436,"2700060E02Rik"
"6428","XLOC_006428",48.1542,42.8037,48.0038,10.4176,10.4998,9.73105,59.3073,49.6234,58.1581,11.8332,11.9831,12.4377,"Gng2"
"6429","XLOC_006429",2.13005,1.69446,1.91599,1.71592,2.20378,2.52698,1.88748,1.93621,1.79305,1.54746,1.96606,1.97277,"1810063B07Rik"
"6430","XLOC_006430",0,0.0137823,0.0210637,0,0.0197668,0,0.0097408,0.0448319,0.0111481,0.0182125,0,0,"Kcnk5"
"6431","XLOC_006431",0,0,0,0,0,0,0,0,0,0,0,0,"Kcnk16"
"6432","XLOC_006432",8.61901,9.13625,8.66975,9.57733,9.22702,10.859,8.11044,8.82151,8.27835,9.95663,9.31202,9.32295,"Ecd"
"6433","XLOC_006433",4.45391,4.9564,4.84245,0.496823,0.865937,0.800188,5.50007,6.43728,5.80134,0.696338,0.636047,0.827166,"Dnajc9"
"6434","XLOC_006434",21.0288,21.4163,20.2943,15.0375,12.0271,17.2101,24.4514,24.646,18.3562,13.736,13.0326,14.6295,"Mrps16"
"6435","XLOC_006435",0,0.0143184,0,0,0,0,0.00991493,0.00975932,0,0,0,0,"Ttc18"
"6436","XLOC_006436",42.2848,42.621,42.3308,193.769,205.149,211.431,44.2678,44.574,42.5046,189.062,190.438,196.051,"Anxa7"
"6437","XLOC_006437",0.0984013,0,0.0560103,0.30899,0.0830062,0.181985,0.0758183,0.048516,0.0256015,0.120973,0.168822,0.444994,"Zmynd17"
"6438","XLOC_006438",12.295,14.3142,16.3708,39.9633,37.6671,30.7426,14.6995,13.5885,16.218,42.4445,37.9065,34.2474,"Ppp3cb"
"6439","XLOC_006439",1.29232,1.13255,1.09914,1.33429,1.4293,1.41315,1.22365,1.15901,1.2386,1.52156,1.84262,1.51455,"Usp54"
"6440","XLOC_006440",0.516423,0.387065,0.239123,0,0.105154,0.0519463,0.24671,0.281615,0.815141,0.0982626,0.100742,0.107645,"Myoz1"
"6441","XLOC_006441",0.0211891,0.0358851,0.018292,0,0.019938,0.0343228,0.0255454,0.00803769,0,0,0.0183028,0.0186799,"Synpo2l"
"6442","XLOC_006442",0.0497562,0.279114,0.043101,0,0.091059,0,0,0.0350423,0.104482,0.0783775,0,0,"6230400D17Rik"
"6443","XLOC_006443",13.9644,16.0687,14.6449,41.665,40.1623,37.0977,15.7856,16.5241,16.3382,45.6535,42.1563,41.5574,"Ndst2"
"6444","XLOC_006444",4.30505,4.29185,4.04251,1.28588,0.997007,1.1628,4.40578,4.6844,4.64855,1.50559,1.03873,1.11287,"Camk2g"
"6445","XLOC_006445",16.0951,18.7142,16.1439,32.5223,30.0199,29.8977,15.027,16.8481,15.2836,33.2683,35.1022,34.871,"Ap3m1"
"6446","XLOC_006446",0,0,0,0,0,0,0,0,0,0,0,0,"Dupd1"
"6447","XLOC_006447",0.22222,0.103099,0.118926,0.0417893,0,0,0.122056,0.137469,0.2035,0.0836571,0.129843,0,"Dusp13"
"6448","XLOC_006448",3.11625,2.91019,3.45669,0.998409,1.54182,1.37585,2.16648,2.60646,1.92872,1.39007,1.39381,1.01993,"Comtd1"
"6449","XLOC_006449",0.629278,0.470957,0.526994,1.44947,1.42176,1.29015,0.4058,0.402892,0.356933,1.17729,1.10746,1.19579,"Zfp503"
"6450","XLOC_006450",0,0,0,0,0,0,0,0,0,0,0,0,"4930405A10Rik"
"6451","XLOC_006451",0.0258194,0.0288967,0.0221553,0,0,0,0,0.0184525,0.0785703,0.0313383,0,0,"Gm10248"
"6452","XLOC_006452",0,0,0,0,0,0,0,0,0,0,0,0,"Kcnma1"
"6453","XLOC_006453",0.0143388,0.0162329,0.0455711,0.0156888,0.0338876,0.00746241,0.034621,0.0257199,0.022431,0.023681,0.0241363,0.0162586,"Dlg5"
"6454","XLOC_006454",4.37046,3.72133,3.42815,7.12521,7.53617,7.30536,3.32154,3.40188,3.32886,6.67514,6.18314,6.93377,"Polr3a"
"6455","XLOC_006455",0,0,0,0,0,0,0,0,0,0,0,0,"4930572O13Rik"
"6456","XLOC_006456",0.0558487,0.18756,0.168139,0.363525,0.198334,0.282616,0.0656632,0.207082,0.0456854,0.262938,0.191632,0.24348,"Ppifos"
"6457","XLOC_006457",13.9112,12.7955,13.4891,7.29541,6.75625,7.50914,14.5606,13.0606,12.7001,7.18712,7.40395,7.42008,"Zcchc24"
"6458","XLOC_006458",0,0,0,0,0,0,0,0,0,0,0,0,"Plac9"
"6459","XLOC_006459",0,0,0,0,0,0,0,0,0,0,0,0,"D14Ertd449e"
"6460","XLOC_006460",0,0,0,0,0,0,0,0,0,0,0,0,"Plac9"
"6461","XLOC_006461",0,0,0,0,0,0,0,0,0,0,0,0,"D14Ertd449e"
"6462","XLOC_006462",0,0,0,0,0,0,0,0,0,0,0,0,"Plac9"
"6463","XLOC_006463",0,0,0,0,0,0,0,0,0,0,0,0,"D14Ertd449e"
"6464","XLOC_006464",12.0806,12.3761,13.3882,13.7466,14.2039,13.038,12.4543,11.6796,11.8887,16.6114,15.1261,14.7846,"Slmap"
"6465","XLOC_006465",4.74067,3.98074,4.29844,16.3218,17.092,13.8187,4.20865,3.95279,4.17779,17.6996,19.4398,17.1248,"Pde12"
"6466","XLOC_006466",9.35154,9.08753,9.55609,46.0839,49.3817,47.4274,8.50366,7.28568,8.75578,51.2261,52.1371,53.5391,"Appl1"
"6467","XLOC_006467",1.45843,1.48724,1.53508,0.433797,0.566359,0.342007,1.12025,1.32783,1.08166,0.493043,0.404868,0.366658,"Ccdc66"
"6468","XLOC_006468",0,0,0,0,0,0,0,0,0,0,0,0,"Cacna2d3"
"6469","XLOC_006469",0,0,0.0200205,0,0,0,0.0184461,0,0,0,0,0,"Il17rb"
"6470","XLOC_006470",2.2423,2.22478,2.02437,3.2004,3.67267,3.63295,2.28492,2.07702,2.04391,4.91315,4.24538,5.25358,"Cacna1d"
"6471","XLOC_006471",61.2132,65.7496,58.7226,225.383,224.915,233.532,63.7825,65.105,66.4166,250.972,250.439,256.944,"Prkcd"
"6472","XLOC_006472",0,0,0,0,0,0,0,0,0,0,0,0,"Itih3"
"6473","XLOC_006473",0,0,0,0.0170103,0,0,0,0,0,0.0174144,0,0,"Itih1"
"6474","XLOC_006474",84.5061,92.2649,88.5696,148.13,156.445,162.157,96.635,95.9877,99.883,163.082,167.79,176.246,"Spcs1"
"6475","XLOC_006475",7.65105,6.03004,6.39879,3.40789,2.51951,3.07555,7.91838,5.78505,5.97473,2.44649,2.35932,2.59171,"Gnl3"
"6476","XLOC_006476",0,0,0,0,0,0,0,0,0,0,0,0,"Snord69"
"6477","XLOC_006477",0,0,0,0,0,0,0,0,0,0,0,0,"Snord19"
"6478","XLOC_006478",14.873,13.738,11.8772,9.1557,11.5104,10.2916,18.4668,17.1039,14.0025,10.471,8.35847,8.06581,"2010107H07Rik"
"6479","XLOC_006479",174.103,127.393,144.477,61.6984,65.2155,74.6321,172.754,140.514,142.365,90.937,94.7831,94.4694,"Stab1"
"6480","XLOC_006480",49.1095,47.9305,46.7455,29.6706,28.4389,29.2573,43.24,43.392,43.5512,27.1509,25.3213,26.0267,"Nisch"
"6481","XLOC_006481",3.896,2.22138,3.32144,0.791382,1.02803,0.696003,3.94116,3.15723,3.24261,0.595444,0.60597,1.06022,"Phf7"
"6482","XLOC_006482",0,0,0,0,0,0.0048663,0.00262123,0,0.00282929,0,0,0,"Dnahc1"
"6483","XLOC_006483",18.6251,17.3616,21.0939,107.362,108.333,102.907,15.0011,15.1049,17.3622,104.042,104.12,102.265,"Sh3bp5"
"6484","XLOC_006484",7.55825,8.47129,7.36142,13.25,12.4404,12.7732,9.13555,7.59274,7.81464,12.0684,12.3213,11.8182,"Mettl6"
"6485","XLOC_006485",0.0140431,0,0.0245548,0,0,0,0.011018,0.0313667,0.0127948,0,0.0207183,0,"Colq"
"6486","XLOC_006486",2.35395,2.29339,2.77539,0.124738,0.104368,0.145696,3.1192,3.22096,2.87459,0.0649611,0.101467,0.14621,"Hacl1"
"6487","XLOC_006487",13.6663,13.5826,13.1208,2.52822,2.93679,3.2277,12.3068,12.5603,11.3215,1.87534,2.08011,1.93084,"Ankrd28"
"6488","XLOC_006488",5.38083,5.93155,5.59568,6.66084,5.77923,7.56119,5.79748,5.72386,5.46462,6.27452,6.50301,7.80112,"Dph3"
"6489","XLOC_006489",32.7133,32.1791,30.2921,101.731,103.064,102.98,32.0497,31.8871,31.7092,113.015,109.202,113.821,"Timm23"
"6490","XLOC_006490",0,0,0,0,0,0,0,0,0,0,0,0,"1700024G13Rik"
"6491","XLOC_006491",0,0,0,0,0,0,0,0,0,0,0,0,"Chat"
"6492","XLOC_006492",0,0,0,0,0,0,0,0,0,0,0,0,"Slc18a3"
"6493","XLOC_006493",0,0,0,0,0,0,0,0,0,0,0,0,"3425401B19Rik"
"6494","XLOC_006494",13.0471,13.7781,14.1418,19.1762,18.7217,20.3292,13.1876,14.1713,12.687,19.3345,19.1893,19.3046,"Wdfy4"
"6495","XLOC_006495",2.55187,2.5565,2.21305,2.81656,2.63598,2.60842,2.56785,2.11879,2.42524,2.20849,1.9701,2.52002,"Mapk8"
"6496","XLOC_006496",5.06268,5.44559,4.40984,11.9342,11.4626,8.88059,3.91456,4.0439,4.61115,9.39906,9.44513,9.37015,"Zfp488"
"6497","XLOC_006497",0,0,0,0,0,0,0,0,0,0,0,0,"A630023A22Rik"
"6498","XLOC_006498",0,0,0,0,0,0,0,0,0,0,0,0,"Ppyr1"
"6499","XLOC_006499",0,0,0,0,0,0,0,0,0,0,0,0,"Gprin2"
"6500","XLOC_006500",2.99514,2.12641,1.99669,0.363661,0.599737,0.452656,3.17952,1.83459,3.93451,0.310217,0.202823,0.357987,"Fam35a"
"6501","XLOC_006501",0,0,0.122537,0,0,0,0,0,0,0,0,0,"Fam25c"
"6502","XLOC_006502",0,0,0,0,0,0,0,0,0,0,0,0,"Sncg"
"6503","XLOC_006503",0.783766,0.741069,0.733945,0.529421,0.794949,0.496668,0.648792,0.601263,0.507009,0.662025,0.50945,0.557622,"Bmpr1a"
"6504","XLOC_006504",0,0,0,0,0,0,0,0,0,0,0,0,"9230112D13Rik"
"6505","XLOC_006505",0,0,0,0,0,0,0,0,0,0,0,0,"Ldb3"
"6506","XLOC_006506",0,0,0,0,0,0,0,0,0,0,0,0,"Opn4"
"6507","XLOC_006507",0,0,0,0,0,0,0,0,0,0,0,0,"Mir297-1"
"6508","XLOC_006508",0,0,0,0,0,0,0,0,0,0,0,0,"4930596D02Rik"
"6509","XLOC_006509",4.26152,3.92279,4.11055,4.49121,4.33795,4.12308,3.7056,3.58906,4.23156,4.367,3.87282,3.94696,"Gcap14"
"6510","XLOC_006510",0,0,0,0,0,0,0,0,0,0,0,0,"Rgr"
"6511","XLOC_006511",0,0,0.00929332,0,0,0,0,0,0,0,0,0,"Cdhr1"
"6512","XLOC_006512",0,0.203567,0.232894,0.12604,0.398007,0.12838,0,0.498908,0.220067,0,0.266924,0.397423,"2610528A11Rik"
"6513","XLOC_006513",55.7358,60.9987,58.0988,142.61,138.98,144.256,59.9596,62.8218,51.7283,156.252,153.704,158.041,"Ghitm"
"6514","XLOC_006514",0,0,0,0,0,0,0,0,0,0,0,0,"Nrg3"
"6515","XLOC_006515",0.0462204,0.0513499,0.0398867,0,0,0,0.0182315,0.0175222,0,0,0,0,"Sh2d4b"
"6516","XLOC_006516",38.2898,36.4907,36.2856,6.64,7.49818,9.21235,37.524,34.2961,31.5028,8.10381,9.4885,8.82718,"Tspan14"
"6517","XLOC_006517",5.88067,5.51733,5.35515,3.82187,3.52702,3.29244,5.72697,6.03762,5.71246,4.97156,3.95811,4.26249,"5730469M10Rik"
"6518","XLOC_006518",0,0,0,0,0,0,0,0,0,0,0,0,"Dydc2"
"6519","XLOC_006519",0,0,0,0,0,0,0,0,0,0,0,0,"Sftpd"
"6520","XLOC_006520",0,0,0,0,0,0,0,0,0,0,0,0,"Gm10377"
"6521","XLOC_006521",0,0,0,0,0,0,0,0,0,0,0,0,"Gm10377"
"6522","XLOC_006522",0,0,0,0,0,0,0,0,0,0,0,0,"Gm10377"
"6523","XLOC_006523",0,0,0,0,0,0,0,0,0,0,0,0,"1700001F09Rik"
"6524","XLOC_006524",0,0,0,0,0,0,0,0,0,0,0,0,"Gm10375"
"6525","XLOC_006525",0,0,0,0,0,0,0,0,0,0,0,0,"Ear1"
"6526","XLOC_006526",0,0,0,0,0,0,0,0,0,0,0,0,"Ear10"
"6527","XLOC_006527",0,0,0,0,0,0,0,0,0,0,0,0,"Ang6"
"6528","XLOC_006528",0,0,0,0,0,0,0,0,0,0,0,0,"4930503E14Rik"
"6529","XLOC_006529",0,0,0,0,0,0,0,0,0,0,0,0,"Gm8267"
"6530","XLOC_006530",0.0183623,0,0,0,0,0,0,0,0,0,0,0,"Ptgdr"
"6531","XLOC_006531",0,0.112848,0,0,0,0,0.0255815,0,0,0,0,0,"4930431P03Rik"
"6532","XLOC_006532",15.0492,12.0675,13.0665,6.68314,6.35134,6.70914,19.536,16.0236,15.1492,9.22033,8.57735,9.39221,"Txndc16"
"6533","XLOC_006533",7.9986,8.81435,7.99924,15.5851,15.7309,15.1675,7.80395,7.69008,7.98231,13.9549,13.8816,14.0478,"Ero1l"
"6534","XLOC_006534",3.05171,4.69355,4.27583,4.21323,3.54144,3.09111,3.42892,3.74758,4.2513,3.81456,4.19564,2.9967,"Gnpnat1"
"6535","XLOC_006535",0.0669082,0.056454,0.0287764,0,0,0.0751076,0,0,0.0409578,0.0221276,0.045886,0.0246721,"Fermt2"
"6536","XLOC_006536",58.5137,5.2316,49.7803,22.4893,23.5398,164.118,5.45358,5.45896,5.21658,23.0651,22.2953,22.8672,"Ddhd1,Mir5131"
"6537","XLOC_006537",0,0,0,0,0,0,0,0,0,0,0,0,"Bmp4"
"6538","XLOC_006538",0,0,0,0,0,0,0,0,0,0,0,0,"Rubie"
"6539","XLOC_006539",0,0,0,0,0,0,0,0,0,0,0,0,"4933425B07Rik"
"6540","XLOC_006540",44.5673,44.5448,44.0945,35.8452,35.7258,37.2256,47.9729,46.9548,46.4562,40.2848,39.7592,40.9034,"Cnih"
"6541","XLOC_006541",33.0492,37.7404,38.6981,44.7799,41.4451,35.7221,34.0449,31.8854,37.0611,38.3965,37.8278,35.7369,"Gmfb"
"6542","XLOC_006542",4.95827,7.79556,6.39825,105.025,104.007,107.981,3.81345,6.11749,5.57797,91.6103,86.3877,88.5009,"Gch1"
"6543","XLOC_006543",1.16344,0.95606,1.23388,0.587592,0.438009,0.538434,0.912194,1.4891,0.966437,0.672442,0.481619,0.55573,"Wdhd1"
"6544","XLOC_006544",0.257557,0.299342,0.303524,0.0361388,0.0187846,0.0371038,0.549866,0.77279,0.63257,0.109093,0.112119,0.151052,"Dlgap5"
"6545","XLOC_006545",6.1879,5.58989,6.5197,1.86236,1.37131,1.98246,6.58716,6.30043,5.87073,1.64212,1.85151,1.85726,"Atg14"
"6546","XLOC_006546",0,0,0,0,0,0,0.0224358,0,0,0,0,0,"Otx2"
"6547","XLOC_006547",13.6913,13.8175,13.504,20.4379,21.4423,17.3295,12.9236,11.4914,12.8627,16.9562,18.215,15.9433,"Exoc5"
"6548","XLOC_006548",0,0,0,0,0,0,0,0,0,0,0,0,"1700011H14Rik"
"6549","XLOC_006549",0.0279622,0,0,0,0,0,0,0,0,0,0,0,"Slc35f4"
"6550","XLOC_006550",0,0,0,0,0,0,0,0,0,0,0,0,"3632451O06Rik"
"6551","XLOC_006551",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr722"
"6552","XLOC_006552",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr723"
"6553","XLOC_006553",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr724"
"6554","XLOC_006554",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr725"
"6555","XLOC_006555",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr726"
"6556","XLOC_006556",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr728"
"6557","XLOC_006557",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr729"
"6558","XLOC_006558",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr730"
"6559","XLOC_006559",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr731"
"6560","XLOC_006560",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr732"
"6561","XLOC_006561",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr733"
"6562","XLOC_006562",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr734"
"6563","XLOC_006563",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr735"
"6564","XLOC_006564",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr747"
"6565","XLOC_006565",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr749"
"6566","XLOC_006566",9.92143,8.51953,9.4124,3.27247,3.35425,3.93122,10.2935,9.78452,7.90217,4.23571,3.76458,4.25695,"Ttc5"
"6567","XLOC_006567",0,0,0,0,0,0,0,0,0,0,0,0,"Ccnb1ip1"
"6568","XLOC_006568",1.01307,1.13084,1.29633,0.852148,0.976359,0.43351,1.22959,1.32663,4.79452,1.29715,0.884048,0.917281,"Rpph1"
"6569","XLOC_006569",14.8111,16.7175,17.0383,13.742,13.9878,13.7308,16.1524,16.9949,14.6883,16.0942,15.9811,16.6597,"Tep1"
"6570","XLOC_006570",0.0324187,0,0.0280983,0,0,0,0.102929,0.0478005,0.0305802,0,0,0,"Klhl33"
"6571","XLOC_006571",19.9456,20.7816,19.5769,10.3111,8.22291,9.10527,19.5014,16.8041,21.0721,8.9241,8.38476,9.90357,"Osgep"
"6572","XLOC_006572",23.082,23.6605,22.7014,45.608,43.6583,50.3535,23.3774,22.8096,22.1499,41.8952,41.1503,44.5594,"Tmem55b"
"6573","XLOC_006573",0,0,0,0,0,0,0,0,0,0,0,0,"Rnase9"
"6574","XLOC_006574",0,0,0,0,0,0,0,0,0,0,0,0,"Rnase11"
"6575","XLOC_006575",0,0,0,0,0,0,0,0,0,0,0,0,"Rnase12"
"6576","XLOC_006576",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr750"
"6577","XLOC_006577",0,0,0,0,0,0,0,0,0,0,0,0.105457,"Rnase1"
"6578","XLOC_006578",0,0,0,0,0,0,0,0,0,0,0,0,"Ang2"
"6579","XLOC_006579",0,0,0,0.151954,0,0,0,0,0,0,0,0,"Ear11"
"6580","XLOC_006580",0,0,0,0,0,0,0,0,0,0,0,0,"4930597G03Rik"
"6581","XLOC_006581",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5800"
"6582","XLOC_006582",0,0,0,0,0,0,0,0,0,0,0,0,"Ang4"
"6583","XLOC_006583",0.0821145,0.023363,0.0178115,0,0,0,0.0818182,0.0597016,0.0373885,0.0307801,0.0317648,0,"Ndrg2"
"6584","XLOC_006584",0,0,0,0,0,0,0,0,0,0,0,0,"Rnase13"
"6585","XLOC_006585",0,0,0.0766988,0,0,0,0.0696037,0.0659771,0,0,0,0,"Gm16617"
"6586","XLOC_006586",5.80294,5.11895,4.81217,5.1308,4.93122,4.84367,5.16567,4.35655,4.63842,4.84394,4.32244,4.39314,"Zfp219"
"6587","XLOC_006587",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr221"
"6588","XLOC_006588",48.9904,47.5332,48.154,72.7966,66.2604,63.7052,60.4383,50.5401,60.8325,71.0344,72.3668,72.1603,"Hnrnpc"
"6589","XLOC_006589",13.7826,13.9653,14.5674,13.3792,11.7138,11.9278,12.5739,12.2637,12.7658,10.0369,10.8959,10.4415,"Supt16h"
"6590","XLOC_006590",11.1399,10.8684,10.7762,10.8734,10.9748,12.0859,9.97847,9.24689,9.01233,11.9264,10.669,11.8916,"Chd8"
"6591","XLOC_006591",0,0,0,0,0,0,0,0,0,0,0,0,"Snord8"
"6592","XLOC_006592",4.58293,4.7467,4.83286,8.27479,7.5981,7.52609,5.08719,4.84888,4.88394,9.28955,9.99533,8.71318,"Rab2b"
"6593","XLOC_006593",4.98313,5.46025,5.34453,7.37826,6.54046,6.60184,5.14,5.11182,4.91705,5.47367,5.45738,5.83944,"Mettl3"
"6594","XLOC_006594",0.324999,0.276918,0.302134,0.0254837,0.0691217,0.0387448,0.234646,0.261126,0.144065,0.0260153,0.0793782,0.0410581,"Sall2"
"6595","XLOC_006595",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1513"
"6596","XLOC_006596",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1512"
"6597","XLOC_006597",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1511"
"6598","XLOC_006598",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1510"
"6599","XLOC_006599",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1508"
"6600","XLOC_006600",0,0,0,0,0,0,0,0,0,0,0,0,"Olfr1507"
"6601","XLOC_006601",81.6907,75.9932,70.4799,101.879,104.481,120.349,77.784,81.4052,88.5395,110.523,116.766,122.62,"Dad1"
"6602","XLOC_006602",0.185281,0,0,0,0,0,0,0,0,0,0,0,"Olfr49"
"6603","XLOC_006603",19.2003,20.3654,21.4744,75.9471,75.321,76.9001,20.7463,24.1475,22.7208,97.3779,100.134,105.295,"Slc7a7"
"6604","XLOC_006604",5.87714,6.23322,6.18436,2.54002,3.28661,3.2819,6.59936,6.15985,6.3669,2.664,2.441,3.45624,"Prmt5"
"6605","XLOC_006605",4.02243,3.73455,4.44517,0.460626,0.840318,0.430571,3.65603,3.47177,3.95386,0.557798,0.802718,0.77848,"Haus4"
"6606","XLOC_006606",0.502223,0.350819,0.392493,0.152325,0.17513,0.170392,0.265122,0.269367,0.486805,0.153708,0.267913,0.256266,"Jub"
"6607","XLOC_006607",1.39303,1.22764,1.08293,1.81352,1.54465,2.0546,1.25064,1.16702,1.44498,1.59206,1.87893,1.30773,"4931414P19Rik"
"6608","XLOC_006608",44.5429,78.2971,129.512,93.6838,344.765,88.1543,35.8647,89.0142,36.3319,78.541,430.01,443.821,"Mir686,Psmb5"
"6609","XLOC_006609",0.0285222,0.0161515,0.0495344,0.203442,0.0857074,0,0.0233677,0.0219613,0.101148,0,0.0782948,0.21343,"Cdh24"
"6610","XLOC_006610",10.657,10.5117,10.1994,13.6509,12.0927,11.8832,9.78049,9.38664,9.6219,11.5539,11.2234,10.4201,"Acin1"
"6611","XLOC_006611",0.0729463,0.0547208,0,0.0838381,0.0455181,0.0368273,0.0786837,0.0730922,0.097143,0,0.0414805,0.0409147,"Cebpe"
"6612","XLOC_006612",71.2943,74.5211,73.5827,284.507,298.217,299.647,54.092,55.2595,53.4582,263.588,260.645,249.958,"Slc7a8"
"6613","XLOC_006613",1.17236,1.10555,1.12402,0.194298,0.466463,0.214137,1.22266,1.29166,1.41164,0.308642,0.358417,0.320254,"Homez"
